indice_tiempo,reservas_internacionales_bcra_saldos,reservas_internacionales_bcra_prom_mensual_de_saldos_diarios,tipo_de_cambio_moneda_de_cada_momento,tipo_de_cambio_en_pesos_equivalentes,agregados_monetarios_en_pesos_bym_totales,agregados_monetarios_en_pesos_bym_en_circulacion,agregados_monetarios_en_pesos_bym_en_entidades,agregados_monetarios_en_pesos_bm,agregados_monetarios_en_pesos_m1,agregados_monetarios_en_pesos_m2,agregados_monetarios_en_pesos_m3,agregados_usd_m1,agregados_usd_m2,agregados_usd_m3,prestamos_totales_total,prestamos_totales_pesos,prestamos_totales_usd,prestamos_al_sector_privado_total,prestamos_al_sector_privado_pesos,prestamos_al_sector_privado_usd,prestamos_al_sector_publico_total,prestamos_al_sector_publico_pesos,prestamos_al_sector_publico_usd,depositos_totales_total,depositos_totales_pesos,depositos_totales_usd,depositos_al_sector_privado_total,depositos_al_sector_privado_pesos,depositos_al_sector_privado_usd,depositos_al_sector_publico_total,depositos_al_sector_publico_pesos,depositos_al_sector_publico_usd,tasa_interes_deposito_caja_de_ahorro_pesos,tasa_interes_deposito_caja_de_ahorro_usd,tasa_interes_deposito_plazo_fijo_30_59d_pesos,tasa_interes_deposito_plazo_fijo_30_59d_usd,tasa_interes_obligaciones_entidades_financieras_exterior,tasa_interes_prestamos_interfinancieros_hasta_15d_pesos,tasa_interes_prestamos_interfinancieros_hasta_15d_plazo_usd,tasa_interes_prestamos_empresas_primera_linea_30d_pesos,tasa_interes_prestamos_empresas_primera_linea_30d_plazo_usd,tasa_interes_adelantos_en_cc_sect_priv_no_financiero_pesos,tasa_interes_adelantos_en_cc_al_sect_priv_no_financiero_usd,tasa_interes_prestamos_hipot_sect_priv_5_10_anios_pesos,tasa_interes_prestamos_hipotecarios_sect_priv_5_10_anios_usd
2018-12-01,65786.32982704855,56977.040334224446,37.8083,37.8083,859536.0,740697.0,118839.0,1408977.0,1494383.0,2121891.0,3483330.0,19340.654,899847.269,1205972.2806000002,5411416.300789069,2955906.2447890704,2455510.056,2323816.425,1719083.465,604732.96,3087599.87578907,1236822.7797890701,1850777.096,4760635.392,2981411.46,1779223.932,3184982.893,2089795.3869999999,1095187.506,1575652.4989999998,891616.073,684036.426,6.821255994492669,0.03963221198434207,46.38196861722805,1.4026736308355185,58.62,70.78,64.54,,,0.0,,0.0,0.0
2019-01-01,66811.2,66171.57419354838,37.035,37.035,807110.0,696163.0,110947.0,1352805.0,1255749.0,1835011.0,3493897.0,17502.095,864171.517,1251492.5383000001,5559249.567500738,2933940.545500738,2625309.022,2309485.035,1704667.206,604817.829,3249764.5325007383,1229273.339500738,2020491.193,4716015.79006386,3022088.87891447,1693926.91114939,3236597.318,2142449.219,1094148.099,1479418.47206386,879639.6599144699,599778.81214939,6.569006936442075,0.039765780918242746,44.852226288868984,1.4049007446979063,55.89,67.91,65.15,,,0.0,,0.0,0.0
2019-02-01,68014.9,66984.04642857141,38.9983,38.9983,806108.8,689356.8,116752.0,1403080.6,1269488.8,1839564.8,3480746.8,18802.947,910501.262,1217340.4499999997,5671247.162529659,2922140.74252966,2749106.42,2337023.9359999998,1699778.817,637245.119,3334223.2265296597,1222361.92552966,2111861.301,4842103.07447861,3019860.7399803502,1822242.33449826,3350256.035,2192468.021,1157788.014,1491847.03947861,827392.7189803501,664454.32049826,4.873187532602615,0.034163640915607335,37.61982399162241,1.3820122554052137,45.74,60.65,52.23,,,0.0,,0.0,0.0
2019-03-01,66187.1,67958.42580645162,43.3533,43.3533,804995.0,698370.0,106625.0,1351521.0,1294024.0,1902839.0,3484125.0,15987.305,1097990.429,1287723.866,5777533.5085644405,2924952.87756444,2852580.631,2438345.921,1723464.237,714881.684,3339187.5875644404,1201488.64056444,2137698.947,4980555.373,3019059.7139999997,1961495.659,3541672.2649999997,2247906.448,1293765.817,1438883.108,771153.266,667729.842,7.631575621032904,0.03716443450651014,39.16885040204035,1.2531814513013837,55.06,62.95,56.05,,,0.0,,0.0,0.0
2019-04-01,71662.5,72678.57333333332,44.01,44.01,817956.0,703273.0,114683.0,1402919.0,1311740.0,1943918.0,3511910.0,16980.769,1116648.998,1514460.8288999998,5663990.9113908,2948016.8030658504,2715974.1083249496,2470076.775,1740060.075,730016.7,3193914.1363908,1207956.7280658502,1985957.40832495,5262181.41,3067455.9300000006,2194725.48,3610293.4400000004,2280175.6500000004,1330117.79,1651887.97,787280.28,864607.69,10.366487011337119,0.03596713633944339,46.37828211334154,1.2671600163646137,65.63,69.16,60.48,,,0.0,,0.0,0.0
2019-05-01,64779.4,67700.96774193548,44.87,44.87,824343.0,717862.0,106481.0,1356452.0,1318984.0,1944916.0,3571326.0,15002.891,1176333.485,1516672.6199999999,5820402.5996913705,2991311.4485663697,2829091.151125,2483580.619,1749425.785,734154.834,3336821.98069137,1241885.66356637,2094936.317125,5203912.19009235,3239260.84626769,1964651.34382466,3723999.4760000003,2349041.5870000003,1374957.889,1479912.71409235,890219.2592676899,589693.4548246601,10.790256389932738,0.03707434113827988,50.44761513228228,1.2824372853989827,70.31,72.75,62.21,,,0.0,,0.0,0.0
2019-06-01,64278.0,64400.756666666675,42.4483,42.4483,872460.0,770991.0,101469.0,1375803.0,1352002.0,2044934.0,3713634.0,12709.922,1069013.198,1584987.88,5806876.4632942695,3056790.73938102,2750085.72391325,2467651.228,1769959.808,697691.42,3339225.23529427,1286830.93138102,2052394.3039132499,5111969.9979134,3246355.47796937,1865614.5199440299,3779566.445,2464583.022,1314983.423,1332403.5529133999,781772.45596937,550631.09694403,8.787153848629563,0.03670960630498704,49.93014236382794,1.2375597314300757,66.53,72.45,60.17,,,0.0,,0.0,0.0
2019-07-01,67899.4,66133.21612903227,43.8692,43.8692,897800.0,792282.0,105518.0,1339297.0,1423795.0,2085152.0,3819268.0,15321.513,1133408.636,1450628.2042,6012872.4034077,3104821.46916891,2908050.93423879,2524657.884,1782509.946,742147.938,3488214.5194077,1322311.52316891,2165902.99623879,5377380.859085981,3341486.4901630203,2035894.36892296,3897530.4080000003,2485539.8060000003,1411990.602,1479850.45108598,855946.68416302,623903.76692296,7.018882922413296,0.03328767670185044,47.47644991848533,1.2754376153660665,58.42,68.32,58.18,,,0.0,,0.0,0.0
2019-08-01,54100.4,62324.97419354838,59.075,59.075,904438.0,795384.0,109054.0,1296173.0,1536468.0,2185665.0,3853440.0,18366.41,1248354.706,1539326.3588,5433526.134086069,3082359.70109509,2351166.43299098,2795505.235,1846044.065,949461.17,2638020.8990860693,1236315.6360950898,1401705.2629909797,5545603.5309999995,3375927.756,2169675.7750000004,4038730.204,2465084.604,1573645.6,1506873.327,910843.152,596030.175,9.037934668131971,0.03171039781145675,53.093060727546714,1.3749899428324046,67.31,75.72,70.03,,,0.0,,0.0,0.0
2019-09-01,48703.3,50273.33666666668,57.5583,57.5583,924758.0,816302.0,108456.0,1310029.0,1550179.0,2206198.0,3848885.0000000005,13632.589,975610.298,1742003.6,5146759.495393399,3170709.91305298,1976049.5823404198,2719011.837,1910615.051,808396.786,2427747.6583934,1260094.8620529799,1167652.79634042,5029509.452158321,3414543.2244111197,1614966.2277472,3739433.603,2507438.772,1231994.831,1290075.84915832,907104.4524111201,382971.3967472,8.465976715591005,0.035279980993279135,57.92282031732735,1.8341196679002798,69.88,84.73,62.1,,,0.0,,0.0,0.0
2019-10-01,43260.3,46674.48064516129,59.7267,59.7267,918027.0,800813.0,117214.0,1387243.0,1566498.0,2189626.0,3786311.0,12235.594,921018.581,1370290.4481000002,5170535.02560151,3360274.11851575,1810260.90708576,2783085.617,2041784.156,741301.461,2387449.40860151,1318489.96251575,1068959.44608576,4732876.61586777,3318830.5766018005,1414046.03926597,3602215.7970000003,2460960.5300000003,1141255.267,1130660.81886777,857870.0466018,272790.77226597,6.806027482412758,0.045276211465504715,54.2205924156172,1.8787060575743448,60.94,77.63,67.7,,,0.0,,0.0,0.0
2019-11-01,43772.3,43488.15333333333,59.8633,59.8633,956135.0,841089.0,115046.0,1671621.0,1686228.0,2328738.0,3991324.0,9508.437,891623.904,1281675.2552999998,5260390.62388046,3483078.9698085003,1777311.65407196,2775241.44,2082226.997,693014.443,2485149.18388046,1400851.9728085,1084297.21107196,4788466.418292319,3520205.24602983,1268261.1722624898,3711551.9189999998,2606668.938,1104882.981,1076914.49929232,913536.30802983,163378.19126249,3.7274717371975403,0.04506083666158794,45.40808966521133,1.8076164613525239,54.64,72.0,62.3,,,0.0,,0.0,0.0
2019-12-01,44848.3,44357.24838709678,59.895,59.895,1153405.0,1009740.0,143665.0,1895381.0,1939064.0,2735901.0,4385928.0,9367.734,945927.131,1244378.4171,8216974.51258401,3941655.77271369,4275318.73987032,2824198.637,2175555.264,648643.373,5392775.87558401,1766100.50871369,3626675.36687032,5113862.95442787,3780339.3735828903,1333523.5808449802,3989925.823,2823946.179,1165979.644,1123937.1314278701,956393.19458289,167543.93684498,2.53186617407991,0.045273881482862995,40.923566318108165,1.555377837051317,50.09,66.44,56.99,,,0.0,,0.0,0.0
2020-01-01,44917.1,45197.9806451613,60.3312,60.3312,1130395.0,999994.0,130401.0,1708871.0,1904986.0,2823436.0,4691904.0,8907.335,899801.46,1310802.075,8385551.74733371,3951383.3082769103,4434168.439056801,2809983.944,2184866.416,625117.528,5575567.80333371,1766516.89227691,3809050.9110568003,5314053.295035871,4024795.20187343,1289258.09316244,4245415.74,3115454.77,1129960.97,1068637.55503587,909340.43187343,159297.12316244,4.962552134283223,0.03805559921245348,35.399062210583025,1.3491488901031394,39.48,60.11,50.48,,,0.0,,0.0,0.0
2020-02-01,44790.7,44731.224137931036,62.208,62.208,1148044.0,1007070.0,140974.0,1716134.0,1952251.0,2893044.0,4856216.0,9821.054,920553.629,1284451.2480000001,8655775.41496205,4094850.58467092,4560924.83029113,2835334.0670000003,2213877.157,621456.91,5820441.34796205,1880973.42767092,3939467.92029113,5504108.50234554,4190059.09241327,1314049.4099322702,4383913.34,3228742.456,1155170.884,1120195.16234554,961316.63641327,158878.52593227,5.731645759014109,0.035069687332968696,32.3774195258995,1.194026869900754,34.81,53.11,41.6,,,0.0,,0.0,0.0
2020-03-01,43561.2,44262.89032258064,64.4697,64.4697,1233323.0,1053506.0,179817.0,2292083.0,2169840.0,3247103.0,5234887.0,10042.726,948242.654,1309105.152,8966011.52540166,4378155.24043655,4587856.284965111,2944858.8019999997,2338186.496,606672.306,6021152.72340166,2039968.74443655,3981183.9789651106,5892910.67040615,4556125.4859911995,1336785.18441495,4698639.472,3526747.479,1171891.993,1194271.1984061499,1029378.0069911999,164893.19141494995,5.084762312428594,0.03292702278125589,28.34955493111103,0.829314217752985,30.13,47.44,39.87,,,0.0,,0.0,0.0
2020-04-01,43568.4,43734.670000000006,66.835,66.835,1374204.0,1184848.0,189356.0,1867128.0,2355796.0,3547911.0,5625782.0,10851.945,966760.261,1328784.9867,9335989.472312812,4629154.05160719,4706835.420705621,3038299.755,2455833.708,582466.047,6297689.717312811,2173320.34360719,4124369.373705621,6227064.06531037,4865905.427211991,1361158.63809838,4989476.583000001,3799157.6330000004,1190318.95,1237587.48231037,1066747.79421199,170839.68809838,1.3727004835899448,0.031131365180201393,21.33389144920375,0.8118328609322312,8.02,38.67,27.92,,,0.0,,0.0,0.0
2020-05-01,42588.5,43084.119354838724,68.535,68.535,1467909.0,1270580.0,197329.0,2131292.0,2591642.0,3828126.0,6114600.0,11148.652,916944.749,1351336.865,9782146.12044553,4878666.395578191,4903479.72486734,3123167.323,2558902.373,564264.95,6658978.79744553,2319764.02257819,4339214.77486734,6745807.68799664,5420212.22551643,1325595.46248021,5156559.501,3997636.673,1158922.828,1589248.18699664,1422575.55251643,166672.63448021,3.5914414832420034,0.031095538938406535,23.40130710187778,0.7718269030334856,14.14,35.11,28.69,,,0.0,,0.0,0.0
2020-06-01,43241.5,43051.15666666666,70.455,70.455,1575181.0,1385093.0,190088.0,2164501.0,2741615.0,4088616.0,6596123.0,15090.124,943909.338,1318750.47,10109678.17773974,5040458.17132866,5069220.00641108,3190340.294,2653214.299,537125.995,6919337.88373974,2387243.87232866,4532094.01141108,7048596.13666571,5692513.9989783,1356082.13768741,5570780.467,4386537.608,1184242.859,1477815.66966571,1305976.3909783,171839.27868741,3.978238805913611,0.03162545466209462,28.37686552638965,0.7646156981203596,16.17,34.2,30.03,,,0.0,,0.0,0.0
2020-07-01,43386.3,43312.84516129033,72.315,72.315,1656283.0,1455248.0,201035.0,2428900.0,2812178.0,4199504.0,6882301.0,15007.508,980618.71,1347310.9649999999,10535210.73302871,5347764.323264539,5187446.409764172,3257974.363,2750520.923,507453.44,7277236.370028711,2597243.4002645398,4679992.969764171,7355444.551000001,5951844.841,1403599.71,5789520.072000001,4556451.605,1233068.467,1565924.479,1395393.236,170531.243,3.8137846064624754,0.0323941602387046,28.413431496016823,0.6709124909214104,15.71,32.8,31.06,,,0.0,,0.0,0.0
2020-08-01,42842.1,43152.29354838709,74.175,74.175,1667169.0,1472915.0,194254.0,2287225.0,2883056.0,4155272.0,7002243.0,13418.976,1017095.36,1395390.24,10848434.67255634,5570147.90220641,5278286.770349931,3345572.759,2859252.046,486320.713,7502861.913556341,2710895.85620641,4791966.0573499305,7463264.15739776,6011396.59215313,1451867.56524463,5864715.671,4588618.128,1276097.543,1598548.48639776,1422778.46415313,175770.02224463,3.9265282942349065,0.03214964683716602,29.25199469404913,0.6008895870159923,15.81,32.01,29.58,,,0.0,,0.0,0.0
2020-09-01,41378.8,42350.33333333333,76.175,76.175,1677555.0,1485279.0,192276.0,2393695.0,2972288.0,4237168.0,7235037.0,11528.487,981404.99,1442332.875,11190435.74845999,5765323.2660679,5425112.482392089,3396128.508,2916227.576,479900.932,7794307.24045999,2849095.6900679,4945211.550392089,7615889.32299076,6204546.14407821,1411343.17891255,5920788.109,4689214.96,1231573.149,1695101.21399076,1515331.18407821,179770.02991255,3.594498572479754,0.031628016727266645,29.301367504969154,0.5178427644235897,15.36,30.43,29.14,,,0.0,,0.0,0.0
2020-10-01,39856.3,40739.42903225807,78.3283,78.3283,1685004.0,1463072.0,221932.0,2225061.0,3036485.0,4348844.0,7281652.0,14329.637,926874.814,1401696.1749999998,11311227.17523486,5769685.7707588505,5541541.40447601,3514590.363,3046859.942,467730.421,7796636.81223486,2722825.82875885,5073810.98347601,7638382.391663909,6298305.463642119,1340076.92802179,5884349.870999999,4733829.18,1150520.691,1754032.52066391,1564476.28364212,189556.23702179,4.91460355659006,0.02377790083631621,30.069127011511664,0.45119078227877196,23.64,33.41,32.16,,,0.0,,0.0,0.0
2020-11-01,38652.0,39164.24,81.2967,81.2967,1705170.0,1462943.0,242227.0,2227275.0,3073621.0,4405288.0,7343068.000000001,14673.951,973304.237,1331189.4585000002,11648075.455865687,5916746.822262639,5731328.633603048,3616023.9179999996,3145250.715,470773.203,8032051.537865687,2771496.10726264,5260555.430603048,7834735.27694982,6442868.93384012,1391866.3431097,6014381.937,4819360.477,1195021.46,1820353.33994982,1623508.45684012,196844.8831097,6.5498943421831015,0.023993826765644485,32.183298646631236,0.4554192068328336,27.46,37.87,36.43,,,0.0,,0.0,0.0
2020-12-01,39387.0,38898.25483870968,84.145,84.145,1897825.0,1637618.0,260207.0,2470260.0,3363057.0,4902460.0,7955011.0,32819.434,1138092.465,1381312.2297,12093837.5774997,6157185.7623213995,5936651.815178301,3761761.949,3284090.199,477671.75,8332075.628499701,2873095.5633213995,5458980.065178301,8421318.10153907,6801206.81370626,1620111.2878328098,6512896.02,5169580.205,1343315.815,1908422.0815390698,1631626.6087062599,276795.47283280996,6.141720673017449,0.023633865175569632,33.384334894258274,0.4305099099929455,29.58,39.66,35.13,,,0.0,,0.0,0.0
2021-01-01,39515.2,39610.43548387096,87.2983,87.2983,1831071.0,1582283.0,248788.0,2481310.0,3290795.0,4778620.0,8057247.0,32809.405,1149648.496,1574184.66,12308695.451563943,6198861.15899311,6109834.292570832,3822424.392,3351739.813,470684.579,8486271.059563942,2847121.3459931095,5639149.713570832,8565924.525506422,6951446.1968540205,1614478.3286524,6670535.472000001,5303860.015000001,1366675.457,1895389.05350642,1647586.18185402,247802.8716524,7.03028751911408,0.021705218638080625,33.57557050558467,0.4270498943183627,30.23,40.48,34.68,,,0.0,,0.0,0.0
2021-02-01,39518.1,39377.26071428573,89.825,89.825,1819502.0,1563169.0,256333.0,2408886.0,3272864.0,4757105.0,8221343.000000001,30610.363,1194181.338,1602360.2965,12598533.81156451,6320514.47339964,6278019.338164871,3896575.2939999998,3412505.152,484070.142,8701958.51756451,2908009.3213996403,5793949.196164871,8786676.125159169,7130573.585310189,1656102.5398489796,6873911.956,5464919.473,1408992.483,1912764.1691591686,1665654.112310189,247110.0568489795,7.238549709105447,0.02163621247787425,33.520870113998306,0.3977484988950346,30.46,40.96,35.09,,,0.0,,0.0,0.0
2021-03-01,39593.3,39710.66129032258,91.985,91.985,1827988.0,1558246.0,269742.0,2432295.0,3395596.0,4878224.0,8542531.0,27999.069,1239663.164,1647210.85,12986564.79956218,6575837.85724324,6410726.94231894,3966479.727,3454125.584,512354.143,9020085.07256218,3121712.27324324,5898372.799318939,9177449.096670989,7460045.49684769,1717403.5998233,7189658.76,5721870.784,1467787.976,1987790.33667099,1738174.71284769,249615.6238233,7.319579911078257,0.023841262674593376,33.484590167413366,0.39362591209717485,30.56,41.36,34.77,,,0.0,,0.0,0.0
2021-04-01,40262.8,40005.416666666664,93.555,93.555,1795749.0,1572913.0,222836.0,2370115.0,3522737.0,5014827.0,8861628.0,27901.244,1262054.67,1701998.455,13425835.225099169,6858934.46114261,6566900.76395656,4045748.3669999996,3503065.26,542683.107,9380086.85809917,3355869.20114261,6024217.65695656,9627186.920384198,7880050.776527349,1747136.14385685,7348874.639999999,5854534.739999999,1494339.9,2278312.2803841997,2025516.0365273498,252796.24385685,6.632251747824784,0.02469123176716264,33.48802041838465,0.37796601515398465,31.35,41.76,36.67,,,0.0,,0.0,0.0
2021-05-01,41871.8,41106.88387096774,94.685,94.685,1861372.0,1640195.0,221177.0,2517197.0,3673994.0,5215693.0,9150371.0,28968.858,1299281.626,1739000.34,13746083.55483615,7066640.729888029,6679442.82494812,4154887.204,3593405.517,561481.687,9591196.35083615,3473235.21288803,6117961.13794812,9943305.13244908,8152883.4810006395,1790421.65144844,7549780.984999999,6017786.231,1531994.754,2393524.14744908,2135097.25000064,258426.89744844,7.210933018579234,0.023979034428587107,33.44452896659423,0.3685220070784202,32.29,41.81,35.59,,,0.0,,0.0,0.0
2021-06-01,42436.9,42420.66333333334,95.7267,95.7267,2016618.0,1789158.0,227460.0,2735557.0,3744491.0,5556985.0,9663060.0,31203.341,1312808.277,1780456.74,14145671.825676043,7445516.0344537,6700155.791222342,4276742.463,3727966.58,548775.883,9868929.362676043,3717549.4544537,6151379.908222342,10354929.53395186,8545304.97120803,1809624.56274383,7984906.074,6429916.001,1554990.073,2370023.4599518604,2115388.97020803,254634.48974383,6.972755501122323,0.02176241568334749,33.54399271886623,0.3865995680397968,31.7,41.59,35.69,,,0.0,,0.0,0.0
2021-07-01,42581.7,42835.170967741935,96.685,96.685,2114201.0,1885794.0,228407.0,2783078.0,3866840.0,5669201.0,9925182.0,28423.75,1336227.544,1796407.2521999998,14415618.992391849,7624820.20000467,6790798.792387178,4360568.915999999,3811571.277,548997.639,10055050.07639185,3813248.92300467,6241801.153387179,10601310.680418389,8739488.10575419,1861822.5746642,8210405.594,6628155.342999999,1582250.251,2390905.08641839,2111332.76275419,279572.3236642,6.51874184573433,0.02173265799891987,33.63388945191359,0.3805838833484484,31.49,41.28,36.25,,,0.0,,0.0,0.0
2021-08-01,46180.3,43306.796774193564,97.7517,97.7517,2142466.0,1913363.0,229103.0,2866832.0,3938631.0,5798788.0,10221613.0,27837.925,1363031.067,1828313.35,14681543.10143624,7806221.43081348,6875321.67062276,4489927.623,3946210.807,543716.816,10191615.47843624,3860010.6238134797,6331604.854622761,10890409.128601111,9002326.722575521,1888082.40602559,8481785.536,6873187.616,1608597.92,2408623.59260111,2129139.1065755202,279484.48602559,7.319587555367515,0.02236865054904915,33.558708943921715,0.37381091570681285,30.44,40.96,36.91,,,0.0,,0.0,0.0
2021-09-01,42911.2,44928.77333333334,98.735,98.735,2182415.0,1941421.0,240994.0,2940337.0,4073184.0,6022406.0,10559973.0,29549.311,1391971.779,1860605.8578,15210733.68191652,7674063.47851325,7536670.20340327,4668755.022,4144364.439,524390.583,10541978.65991652,3529699.0395132503,7012279.62040327,11302930.95046722,9391016.745348379,1911914.2051188399,8760894.417,7141008.602,1619885.815,2542036.53346722,2250008.14334838,292028.39011884,8.66323586210184,0.0214212336301236,33.62714958119207,0.37805932288017774,31.3,41.31,35.09,,,0.0,,0.0,0.0
2021-10-01,42817.1,42919.70967741936,99.7217,99.7217,2222021.0,1992336.0,229685.0,3009289.0,4409356.0,6437522.0,11064582.999999998,24297.051,1391988.268,1882777.715,15859030.678333368,8256603.16207161,7602427.516261758,4862326.611,4361184.317,501142.294,10996704.067333369,3895418.84507161,7101285.2222617585,11841643.03602205,9925877.90133313,1915765.1346889199,9085628.785,7475567.24,1610061.545,2756014.2510220497,2450310.6613331297,305703.58968892,8.391313596238945,0.022033912141312464,33.62684222916484,0.3772449288203674,31.04,41.53,34.9,,,0.0,,0.0,0.0
